"fb_t_id" "fb_g_id" "gene" "half_life" "rank" "quantile" "dmso_polii" "dmso_tbp" "dmso_tfiib" "dmso_tfiif" "dmso_nelfe" "pro_cap" "DPE" "DRE" "Inr" "MTE" "PB" "TATA" "Motif1" "Motif6" "Motif7" "TCT"
"1474" "FBtr0112593" "FBgn0085397" "Fili" "> 60" 2010 "q5" 7.60145434425201 5.13085792900656 4.59413492351558 4.05265255626375 7.8543386353512 "T" "T" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2245" "FBtr0344843" "FBgn0032801" "CG10165" "> 60" 2011 "q5" 7.60401296477784 5.68746610530612 4.66901028466588 5.18740138565414 7.49815965192606 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"110" "FBtr0071776" "FBgn0020307" "dve" "> 60" 2012 "q5" 8.14709973688237 6.62395595570755 4.76332393332605 4.4464885404176 8.1919678392905 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1522" "FBtr0113384" "FBgn0051092" "LpR2" "> 60" 2013 "q5" 8.64087394329848 6.0623451441815 5.51094188353658 5.24551850538601 8.69201420385281 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1047" "FBtr0085217" "FBgn0046258" "CG12880" "> 60" 2014 "q5" 5.34031889523463 4.6392133543531 4.10155030970707 4.38067974645281 6.53190947031054 "T" "F" "F" "T" "F" "T" "F" "F" "F" "F" "F"
"1520" "FBtr0113352" "FBgn0045761" "CHKov1" "> 60" 2015 "q5" 9.08164421021556 6.47259896393568 5.57629779910979 5.88025643637361 8.8532233557282 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1317" "FBtr0088635" "FBgn0024189" "sns" "> 60" 2016 "q5" 7.48344721712805 5.45332668503629 4.41575699308094 4.5170515035406 7.56380816310447 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"380" "FBtr0075627" "FBgn0002778" "mnd" "> 60" 2017 "q5" 9.2767530728436 6.24710240376993 5.3093280456734 5.30398619730216 8.78558453962463 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2255" "FBtr0345112" "FBgn0266696" "CG45186" "> 60" 2018 "q5" 7.96467469965422 6.41326233635526 4.96513849732683 5.01751018329891 7.86002582430587 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1468" "FBtr0111032" "FBgn0261552" "ps" "> 60" 2019 "q5" 6.70312406929238 5.03466496268732 4.13118016603548 4.65905258345973 6.52647895635123 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"156" "FBtr0072417" "FBgn0060296" "pain" "> 60" 2020 "q5" 8.54877075316074 5.84551069843549 5.65503294476838 5.9531596711411 8.61658683295926 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1041" "FBtr0085174" "FBgn0039507" "mrt" "> 60" 2021 "q5" 6.70613940691994 5.5899676937879 4.99154628919853 5.08674654350797 6.67668111934318 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1415" "FBtr0089978" "FBgn0261873" "sdt" "> 60" 2022 "q5" 9.20481837676416 6.86499631506505 5.88768425703666 5.43096694231335 9.20672967017751 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1723" "FBtr0304927" "FBgn0261671" "tweek" "> 60" 2023 "q5" 6.22537962943277 5.45144980253108 5.44780678333463 5.14192355871288 6.73059548057037 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"7" "FBtr0070130" "FBgn0021764" "sdk" "> 60" 2024 "q5" 7.62297022663453 6.56356505022919 7.18180291232142 5.86831472479778 7.41267173617722 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1001" "FBtr0084648" "FBgn0266758" "Esyt2" "> 60" 2025 "q5" 8.2159021438674 5.85966185282491 4.44225420117425 4.38168094738289 8.17334772452434 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1399" "FBtr0089717" "FBgn0003118" "pnt" "> 60" 2026 "q5" 8.26225935280177 6.53263652630573 7.73695841404902 6.05911733623007 8.10216097015953 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"167" "FBtr0072561" "FBgn0016715" "Reg-2" "> 60" 2027 "q5" 4.85693112244731 5.09228399954831 4.91483302806032 4.43466362679905 6.19748297063218 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"557" "FBtr0078351" "FBgn0086377" "Syx7" "> 60" 2028 "q5" 6.25560819252812 5.04527099170253 5.09595849504173 5.01773332346338 6.44802962982833 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"66" "FBtr0071242" "FBgn0030040" "CG15347" "> 60" 2029 "q5" 4.41675107065784 3.72012894068777 3.85193625360278 3.92449950227927 5.09711581622563 "T" "F" "F" "F" "F" "T" "F" "F" "F" "F" "F"
"1074" "FBtr0085694" "FBgn0028646" "aralar1" "> 60" 2030 "q5" 8.48874136407058 6.54587936336856 5.2239354554753 6.44893334541465 8.59897715330369 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1284" "FBtr0088316" "FBgn0033519" "CG11825" "> 60" 2031 "q5" 7.07599029943187 7.76193963249691 6.36025768218174 6.13984226892131 6.82790243106688 "T" "F" "F" "T" "F" "F" "T" "F" "F" "F" "F"
"753" "FBtr0081008" "FBgn0011274" "Dif" "> 60" 2032 "q5" 8.71028890152611 6.35464245681988 5.68704219807101 5.83302360606372 8.66522610669028 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1528" "FBtr0114590" "FBgn0040238" "Best1" "> 60" 2033 "q5" 9.14834136467272 6.39204763329734 5.32164224524419 5.8662378324268 9.09123153411584 "T" "F" "F" "T" "F" "T" "F" "F" "F" "F" "T"
"1601" "FBtr0300831" "FBgn0035308" "CG15822" "> 60" 2034 "q5" 6.67882383855061 4.47887542674658 4.09159684235717 4.16418205645384 7.1650556457265 "T" "F" "F" "T" "F" "T" "F" "F" "F" "F" "F"
"376" "FBtr0075570" "FBgn0036522" "CG7372" "> 60" 2035 "q5" 6.44139777784203 4.67126779699026 4.24403552953414 4.89049202568987 6.50409351310946 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"488" "FBtr0077198" "FBgn0011710" "Sep1" "> 60" 2036 "q5" 8.50741902141542 6.3681952540882 6.191203338798 5.74772664169205 8.19422612041097 "T" "F" "F" "F" "F" "F" "F" "T" "F" "F" "F"
"1853" "FBtr0330311" "FBgn0010113" "hdc" "> 60" 2037 "q5" 8.40533580490031 6.54168392988642 6.05379915840434 5.8584184285761 8.21957928784505 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"831" "FBtr0082124" "FBgn0014380" "RhoL" "> 60" 2038 "q5" 9.18308199884876 6.47744707646935 5.450646735346 6.13241457816046 8.95979857018071 "T" "T" "F" "T" "F" "T" "F" "F" "F" "F" "F"
"1298" "FBtr0088501" "FBgn0033438" "Mmp2" "> 60" 2039 "q5" 7.80263089765001 5.35205036666693 4.2113574285543 4.55239644512851 7.65571930430734 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1614" "FBtr0301367" "FBgn0011225" "jar" "> 60" 2040 "q5" 9.42364594985302 6.41819600455992 5.64011156052881 6.07728407242531 9.27834390935447 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"270" "FBtr0074095" "FBgn0026374" "Rhp" "> 60" 2041 "q5" 6.03956874904067 4.60243676044306 5.07291441745556 4.76377992061364 6.28615072824979 "T" "F" "F" "F" "F" "F" "F" "T" "F" "F" "F"
"2193" "FBtr0343317" "FBgn0030890" "CG7536" "> 60" 2042 "q5" 8.15671869702181 6.0543021398862 6.33481317396384 5.97717827407751 7.93289296207778 "T" "F" "F" "T" "F" "F" "F" "F" "F" "T" "F"
"614" "FBtr0078941" "FBgn0051522" "CG31522" "> 60" 2043 "q5" 5.01274043420066 3.5558242740531 3.81185510490269 3.793886467057 5.24418811968476 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1691" "FBtr0303163" "FBgn0085370" "Pde11" "> 60" 2044 "q5" 9.43516595363378 7.18690217299456 7.12117600212698 6.28806552512419 9.26269569424442 "T" "F" "F" "T" "F" "F" "F" "F" "F" "T" "F"
"2093" "FBtr0337007" "FBgn0021953" "Fatp" "> 60" 2045 "q5" 8.41549649306781 5.78617092570769 5.88629400114998 6.2042051586851 8.10748468415287 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1416" "FBtr0089979" "FBgn0020445" "E23" "> 60" 2046 "q5" 8.1453524987841 5.598995001566 4.82335028693715 5.32923426213415 8.12737894752473 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"2139" "FBtr0339904" "FBgn0260660" "Mp" "> 60" 2047 "q5" 5.80916662206539 4.63279722849723 4.92966002323972 3.75120173389823 7.21816637498195 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1996" "FBtr0333668" "FBgn0003165" "pum" "> 60" 2048 "q5" 7.98296823430667 5.43258258677817 4.80085132402956 4.67629100981946 8.11271969970512 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1487" "FBtr0112836" "FBgn0003502" "Btk29A" "> 60" 2049 "q5" 7.45891268578618 5.70544336872383 4.72289187204912 4.68308562616471 7.29234656197934 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2163" "FBtr0340346" "FBgn0003463" "sog" "> 60" 2050 "q5" 7.79270907122043 5.91164711217289 5.19800051740624 4.95213578634688 7.97186046783473 "T" "F" "F" "T" "F" "T" "F" "F" "F" "F" "F"
"887" "FBtr0082991" "FBgn0038260" "CG14855" "> 60" 2051 "q5" 4.02874104757277 2.90504546407748 2.47368500318614 3.2039110019466 4.65008313503696 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1969" "FBtr0333345" "FBgn0264562" "Hr4" "> 60" 2052 "q5" 6.43864401897703 4.32593830679067 3.65670838003885 4.52037684870122 6.64284810649726 "T" "F" "F" "F" "F" "F" "F" "F" "F" "T" "F"
"1124" "FBtr0086336" "FBgn0034476" "Toll-7" "> 60" 2053 "q5" 9.07631179639472 5.8107191450312 4.96769970315781 5.41497622126438 9.47374310946392 "T" "F" "F" "F" "F" "T" "F" "F" "F" "F" "F"
"882" "FBtr0082886" "FBgn0038197" "foxo" "> 60" 2054 "q5" 8.51456490925806 6.75917877817067 5.32241227042256 5.02474979562521 8.53094197346504 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"244" "FBtr0073724" "FBgn0030452" "MFS10" "> 60" 2055 "q5" 7.49282857441437 5.83144272994091 6.35338782334068 7.62237362410438 7.21141121686094 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"898" "FBtr0083179" "FBgn0026616" "alpha-Man-IIb" "> 60" 2056 "q5" 8.65587285219827 6.16419202983125 5.4171401542346 5.50916264823465 8.62081338804425 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1223" "FBtr0087616" "FBgn0013733" "shot" "> 60" 2057 "q5" 8.14964084287773 5.7418604848918 5.675191312812 5.18856857843382 8.13609148640638 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"922" "FBtr0083504" "FBgn0010926" "l(3)07882" "> 60" 2058 "q5" 5.57381693025182 4.5806228694981 4.65920936765157 4.26732957756108 5.4071365861762 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"239" "FBtr0073577" "FBgn0030362" "regucalcin" "> 60" 2059 "q5" 6.53634820523012 5.36946236309196 5.75846973407045 6.09958206060173 6.0471542646194 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"724" "FBtr0080547" "FBgn0028509" "CenG1A" "> 60" 2060 "q5" 9.32142159561473 6.25508733377078 5.82549518825378 5.74007518698371 9.16107742096507 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2183" "FBtr0343014" "FBgn0020257" "ppa" "> 60" 2061 "q5" 9.52254940185467 7.45432252052961 5.91867476618012 5.86889111554714 9.38680536207473 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"934" "FBtr0083684" "FBgn0024329" "Mekk1" "> 60" 2062 "q5" 6.67133387041883 5.23943422567796 5.56049531723213 5.67589903199346 6.87314499652894 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1035" "FBtr0085110" "FBgn0029155" "Men-b" "> 60" 2063 "q5" 9.36955469317079 6.98615430169883 7.03709187529707 6.07427375186847 9.06995106573141 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1809" "FBtr0308828" "FBgn0038744" "CG4733" "> 60" 2064 "q5" 8.57804168346501 6.72976895642213 5.56332232078595 5.33493151615178 8.47985156964016 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2182" "FBtr0343001" "FBgn0034741" "CG4269" "> 60" 2065 "q5" 4.91680906739358 5.99850718471461 4.28238022717645 4.42045660759602 5.28147642676731 "T" "F" "F" "F" "F" "F" "T" "F" "F" "F" "F"
"673" "FBtr0079653" "FBgn0032036" "CG13384" "> 60" 2066 "q5" 7.29307620543684 5.42389962197205 5.38485196243422 4.79463839318835 7.44969133560845 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"216" "FBtr0073226" "FBgn0035515" "CG14997" "> 60" 2067 "q5" 8.20921450516802 6.25991009348827 5.40638834957986 5.54902487963148 7.933551000127 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1032" "FBtr0085085" "FBgn0039464" "CG6330" "> 60" 2068 "q5" 6.7873134754081 7.52337455137901 9.08560637554141 9.68621338841995 5.72766459815175 "T" "F" "F" "T" "F" "F" "T" "F" "F" "F" "F"
"931" "FBtr0083664" "FBgn0038638" "CG7702" "> 60" 2069 "q5" 5.53637000769649 4.40924770086421 4.04434524321095 3.75785979702249 5.63951366581894 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"2129" "FBtr0339652" "FBgn0015519" "nAChRalpha3" "> 60" 2070 "q5" 5.87974778673061 4.4006609203559 3.98489582776177 3.85083256827635 6.30082402834263 "T" "F" "F" "F" "F" "F" "F" "F" "F" "T" "F"
"173" "FBtr0072605" "FBgn0035158" "CG13895" "> 60" 2071 "q5" 7.73252081501662 5.63259769394581 4.3920892881825 5.33300097895694 7.8811461016495 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1643" "FBtr0302147" "FBgn0032006" "Pvr" "> 60" 2072 "q5" 8.97539420740427 7.04570482797606 7.16799110302413 6.84802177966732 9.11664178647265 "T" "F" "F" "F" "F" "T" "F" "F" "F" "T" "F"
"1241" "FBtr0087793" "FBgn0265623" "Su(z)2" "> 60" 2073 "q5" 8.96948230374994 6.87199431861824 5.21317924704218 5.12468475688079 9.03634232309463 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1932" "FBtr0332735" "FBgn0016797" "fz2" "> 60" 2074 "q5" 8.90884412094519 5.86783915140281 4.92013217326003 5.96094756603534 8.90873863722727 "T" "T" "F" "T" "F" "T" "F" "F" "F" "F" "F"
"1543" "FBtr0290219" "FBgn0035023" "ITP" "> 60" 2075 "q5" 7.35439223819313 6.3750008277186 5.28288037760648 4.79738224924147 7.34843241228193 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"824" "FBtr0082075" "FBgn0037720" "CG8312" "> 60" 2076 "q5" 7.89493331991106 6.56843206412313 5.75761597121013 5.34165600890688 7.95788366560236 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1412" "FBtr0089932" "FBgn0002567" "ltd" "> 60" 2077 "q5" 7.99657285702142 5.86428973132668 5.46637166856157 5.20260448460664 8.33913821596481 "T" "F" "F" "T" "F" "T" "F" "F" "F" "F" "F"
"1700" "FBtr0303364" "FBgn0014141" "cher" "> 60" 2078 "q5" 5.97497877164954 4.91127535353182 3.93003838056172 3.97660443456129 6.53961941425422 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1079" "FBtr0085755" "FBgn0039827" "CG1544" "> 60" 2079 "q5" 8.43774114809802 6.15973717775901 5.32356652376429 4.9157800014874 8.55022151320113 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2090" "FBtr0336904" "FBgn0085443" "spri" "> 60" 2080 "q5" 4.73242187526479 4.32257922687822 3.77157102632712 3.8202001648285 6.14169482250829 "T" "F" "F" "T" "F" "T" "F" "F" "F" "F" "F"
"1583" "FBtr0300327" "FBgn0028703" "Nhe3" "> 60" 2081 "q5" 7.33126671677269 5.55868070160641 5.3774193576864 4.92953784650119 7.401001223607 "T" "F" "F" "F" "F" "F" "F" "T" "F" "F" "F"
"1668" "FBtr0302654" "FBgn0261548" "CG42666" "> 60" 2082 "q5" 8.52891272322055 5.60822195385697 4.8981045941806 5.30327493201403 8.26320814051662 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1304" "FBtr0088552" "FBgn0016078" "wun" "> 60" 2083 "q5" 7.29053768187998 4.95869943423426 4.50538531534949 4.91183978188085 7.28665470059262 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1695" "FBtr0303237" "FBgn0034396" "CG15097" "> 60" 2084 "q5" 8.81546670575149 5.82920476379738 5.24201976520235 5.21592181791101 8.74279280292509 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1915" "FBtr0332471" "FBgn0086779" "step" "> 60" 2085 "q5" 6.69942722064177 5.76193963229882 5.8235445627186 5.33634316677369 6.70313000134922 "T" "F" "F" "F" "F" "F" "F" "F" "F" "T" "F"
"304" "FBtr0074571" "FBgn0052549" "CG32549" "> 60" 2086 "q5" 7.94840268098602 5.92602657586038 4.57788991591918 5.99399419186801 7.88053184944884 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1672" "FBtr0302711" "FBgn0261555" "CG42673" "> 60" 2087 "q5" 8.37217344544251 6.33300558457782 5.26894346055796 5.5022565082775 8.23423054692014 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"702" "FBtr0080035" "FBgn0086347" "Myo31DF" "> 60" 2088 "q5" 8.98499577090968 6.13575993158371 5.84265436443382 5.49952833035507 8.77464720820294 "T" "T" "F" "F" "F" "T" "F" "F" "F" "F" "F"
"749" "FBtr0080977" "FBgn0020503" "CLIP-190" "> 60" 2089 "q5" 7.94185344739195 5.36220891943381 5.10210752256698 4.87681905332074 7.92928637847763 "T" "F" "F" "T" "F" "T" "F" "F" "F" "F" "F"
"1998" "FBtr0333686" "FBgn0267336" "Glut4EF" "> 60" 2090 "q5" 7.66556143489542 5.90998949237803 4.84337099589194 4.85416482646786 7.817734925428 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1568" "FBtr0299950" "FBgn0259700" "CG42354" "> 60" 2091 "q5" 8.79360760283201 5.96725066504662 5.63966632962419 4.90794348322863 8.87363606240738 "T" "F" "F" "F" "F" "T" "F" "F" "F" "F" "F"
"1382" "FBtr0089507" "FBgn0017418" "ari-1" "> 60" 2092 "q5" 6.02483819475288 5.16008840825409 4.97777453980251 4.62937160160163 5.4440942651599 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"536" "FBtr0078136" "FBgn0031245" "CG3625" "> 60" 2093 "q5" 9.34139592338361 6.5472381168549 6.3111730873822 6.37032946417229 9.01126902483411 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1605" "FBtr0301056" "FBgn0260941" "app" "> 60" 2094 "q5" 8.85315147325888 6.28589201451023 6.02132348084935 6.20355217730406 8.64731924739202 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"128" "FBtr0072070" "FBgn0015903" "apt" "> 60" 2095 "q5" 6.67073356031771 4.696482732202 4.79047149590876 4.09472981983306 6.62427836560141 "T" "F" "F" "F" "F" "T" "F" "F" "F" "F" "F"
"541" "FBtr0078213" "FBgn0037012" "Rcd2" "> 60" 2096 "q5" 8.70538605520024 5.65339905066511 4.60687572903483 5.23037821320119 8.50213230819674 "T" "T" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1948" "FBtr0333042" "FBgn0003459" "stwl" "> 60" 2097 "q5" 7.13603061343002 5.66710450621166 5.45358151815771 5.17188140896953 7.33533962956926 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1677" "FBtr0302779" "FBgn0261565" "Lmpt" "> 60" 2098 "q5" 8.90281790212508 6.25384641421542 5.70616495948292 5.38834449733694 8.71489095447245 "T" "F" "F" "F" "F" "F" "F" "F" "T" "F" "F"
"2269" "FBtr0345346" "FBgn0013469" "klu" "> 60" 2099 "q5" 9.17512389662999 8.21151779982749 5.93429901632013 4.8488842595083 9.0082146081434 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1502" "FBtr0113075" "FBgn0033744" "Dh44" "> 60" 2100 "q5" 6.15785479777613 4.98947098839112 4.35233387617444 4.30994535303002 7.09476811881471 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1612" "FBtr0301327" "FBgn0013759" "CASK" "> 60" 2101 "q5" 6.94597618352878 5.73349912374824 5.67959086529366 5.40762232660857 7.13284058930894 "T" "F" "F" "F" "F" "F" "F" "F" "F" "T" "F"
"8" "FBtr0070134" "FBgn0040383" "CG5254" "> 60" 2102 "q5" 5.98534179023912 5.27964983019716 4.215099261132 4.12608726585478 6.49969624538981 "T" "T" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1016" "FBtr0084881" "FBgn0011666" "msi" "> 60" 2103 "q5" 7.87421300602454 6.09891892289133 4.69161484191962 5.53344604684109 7.92267062281077 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"573" "FBtr0078528" "FBgn0037185" "CG11367" "> 60" 2104 "q5" 8.46174128857661 5.9194519988659 5.46061769935279 5.8522494449831 8.62235385007514 "T" "F" "F" "F" "F" "F" "F" "F" "F" "T" "F"
"1517" "FBtr0113321" "FBgn0040256" "Ugt86Dd" "> 60" 2105 "q5" 6.91655684705791 4.68896629804709 4.27170226543327 3.87279883893914 6.48180749558499 "T" "F" "F" "F" "F" "F" "T" "F" "F" "F" "F"
"2173" "FBtr0342609" "FBgn0031741" "CG11034" "> 60" 2106 "q5" 7.13257351986626 4.7863969795627 4.08237342699313 4.41523804868483 6.98902194857582 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1899" "FBtr0331989" "FBgn0264339" "CG43795" "> 60" 2107 "q5" 7.40564475904346 5.41720363684886 4.61162604980726 4.7418752066143 7.81281345671294 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"163" "FBtr0072506" "FBgn0029002" "miple2" "> 60" 2108 "q5" 8.54892697977512 6.45988398276216 5.02196180028103 5.49457035399888 8.49888401907879 "T" "F" "F" "T" "F" "F" "F" "F" "F" "T" "F"
"1961" "FBtr0333219" "FBgn0037153" "olf413" "> 60" 2109 "q5" 8.12673160315893 5.89259658786332 4.83623043844288 5.73741406286671 8.25565683473667 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1631" "FBtr0301682" "FBgn0051690" "CG31690" "> 60" 2110 "q5" 6.9934868470858 4.68023993265844 3.93290055679285 3.9632902239393 7.27115045822651 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"840" "FBtr0082324" "FBgn0022359" "Sodh-2" "> 60" 2111 "q5" 6.51565521725912 4.9588573100078 4.49192195510658 4.76964575951503 6.50900163031349 "T" "F" "F" "F" "F" "T" "F" "F" "F" "F" "F"
"1433" "FBtr0099993" "FBgn0086690" "cp309" "> 60" 2112 "q5" 8.54090012864334 5.73901645687857 5.39696636498531 5.77787314760926 8.69963251232417 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"153" "FBtr0072317" "FBgn0035035" "CG3570" "> 60" 2113 "q5" 7.10958685628838 5.15645496005482 4.83009070230212 4.72653084310301 7.47914742757632 "T" "F" "F" "F" "F" "F" "F" "F" "F" "T" "F"
"1206" "FBtr0087415" "FBgn0015371" "chn" "> 60" 2114 "q5" 9.048040265764 6.63219609154982 5.94624372855177 5.81970289906185 8.79817654045959 "T" "T" "F" "T" "F" "T" "F" "F" "F" "F" "F"
"1350" "FBtr0089023" "FBgn0033127" "Tsp42Ef" "> 60" 2115 "q5" 6.3010221350993 5.99831202971562 5.41407860964244 4.89562273111724 7.27077519348812 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1815" "FBtr0309245" "FBgn0052626" "AMPdeam" "> 60" 2116 "q5" 8.46624000811323 6.53454797947215 6.13025723515289 6.07850735418744 8.35871412571962 "T" "F" "F" "F" "F" "F" "F" "T" "F" "F" "F"
"556" "FBtr0078346" "FBgn0261258" "rgn" "> 60" 2117 "q5" 9.34331177031109 6.88145592670308 6.19773077030477 5.98988480343462 9.12884772603687 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1776" "FBtr0306752" "FBgn0262975" "cnc" "> 60" 2118 "q5" 7.48950226140377 5.41691353561915 4.65143077477126 4.82948611669338 7.90750497329487 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2295" "FBtr0345719" "FBgn0028490" "CG31705" "> 60" 2119 "q5" 7.87291055182385 5.85665352880599 4.89963095314142 5.483296176481 8.21355963101955 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"681" "FBtr0079788" "FBgn0032078" "C1GalTA" "> 60" 2120 "q5" 7.36983643603848 5.45753118407947 4.66926972512597 5.03961049656487 7.24246982976664 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"884" "FBtr0082941" "FBgn0024321" "NK7.1" "> 60" 2121 "q5" 5.45054396711515 4.90104785477407 3.78853799221427 3.73718922844601 5.94239944191053 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2259" "FBtr0345196" "FBgn0005624" "Psc" "> 60" 2122 "q5" 8.70089737106551 7.04985196979204 5.24328060962755 4.87279884847763 8.53585154299671 "T" "T" "F" "F" "T" "T" "F" "F" "F" "F" "F"
"978" "FBtr0084312" "FBgn0039026" "CG7029" "> 60" 2123 "q5" 6.87087510393452 6.25345398995726 4.56626901067766 4.60672675331145 7.30070104885143 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"2115" "FBtr0339461" "FBgn0033538" "CG11883" "> 60" 2124 "q5" 6.73349822109127 5.23771800179945 4.6159611169825 5.08040467714915 6.83944441447144 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"442" "FBtr0076427" "FBgn0036007" "path" "> 60" 2125 "q5" 8.85274143352805 6.11537219359049 5.54918145124806 6.05213275016741 8.63934131997225 "T" "F" "F" "T" "F" "F" "F" "F" "F" "T" "F"
"346" "FBtr0075232" "FBgn0027660" "blot" "> 60" 2126 "q5" 9.01222045470169 6.4400367378516 5.16297059198633 6.24738804982777 8.96945247295121 "T" "T" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1322" "FBtr0088686" "FBgn0033337" "CG8272" "> 60" 2127 "q5" 7.24711545399166 5.40172183862446 5.21146719288399 4.98673806884065 7.53412743672659 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1518" "FBtr0113327" "FBgn0040397" "CG3655" "> 60" 2128 "q5" 7.86072940787819 5.05122359291932 4.37810726711069 4.05434438420803 7.85333840209068 "T" "T" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1402" "FBtr0089767" "FBgn0026239" "gukh" "> 60" 2129 "q5" 9.21735288584559 6.24841264188236 5.94176453520828 4.98956939754452 8.92579535891766 "T" "F" "F" "F" "F" "T" "F" "F" "F" "F" "F"
